id,Machine_failure_pred,Machine_failure_prob
219613,0,0.0015
219614,0,0.0297
219615,0,0.0053
219616,0,0.0053
219617,0,0.0011
219618,0,0.0011
219619,0,0.0107
219620,0,0.0035
219621,0,0.001
219622,0,0.0032
219623,0,0.011
219624,0,0.0026
219625,0,0.0033
219626,1,0.9881
219627,0,0.0009
219628,0,0.0078
219629,0,0.0017
219630,0,0.0012
219631,0,0.0036
219632,0,0.0032
219633,0,0.0029
219634,0,0.0023
219635,0,0.0036
219636,0,0.0008
219637,0,0.003
219638,0,0.0022
219639,0,0.0063
219640,0,0.0014
219641,0,0.0023
219642,0,0.0075
219643,0,0.0099
219644,0,0.0013
219645,0,0.0009
219646,0,0.0049
219647,0,0.0016
219648,0,0.0019
219649,0,0.0046
219650,0,0.0086
219651,0,0.0009
219652,0,0.0005
219653,0,0.0058
219654,0,0.0034
219655,0,0.0057
219656,0,0.0023
219657,0,0.0029
219658,0,0.0036
219659,0,0.0021
219660,0,0.0013
219661,0,0.0017
219662,0,0.0015
219663,0,0.0011
219664,1,0.984
219665,0,0.0046
219666,0,0.0046
219667,0,0.0052
219668,0,0.0009
219669,0,0.0016
219670,0,0.0017
219671,0,0.0008
219672,0,0.0006
219673,0,0.0082
219674,0,0.0005
219675,0,0.0014
219676,0,0.0075
219677,0,0.0016
219678,0,0.0003
219679,0,0.0043
219680,0,0.0043
219681,0,0.0028
219682,0,0.0023
219683,0,0.0005
219684,0,0.0023
219685,0,0.0005
219686,0,0.0019
219687,0,0.0006
219688,0,0.0004
219689,0,0.0025
219690,0,0.0028
219691,0,0.0009
219692,0,0.0013
219693,0,0.0137
219694,0,0.0028
219695,0,0.0005
219696,0,0.0008
219697,0,0.0028
219698,0,0.0067
219699,0,0.0028
219700,0,0.0006
219701,0,0.0047
219702,0,0.0035
219703,0,0.0009
219704,0,0.0011
219705,0,0.0009
219706,0,0.0076
219707,0,0.0022
219708,0,0.0017
219709,0,0.0142
219710,0,0.0016
219711,0,0.0017
219712,0,0.0034
219713,0,0.0017
219714,0,0.0022
219715,0,0.0015
219716,0,0.001
219717,0,0.0005
219718,0,0.0012
219719,0,0.0016
219720,0,0.0023
219721,0,0.0024
219722,0,0.0016
219723,0,0.0142
219724,0,0.0162
219725,0,0.0002
219726,0,0.0066
219727,0,0.0067
219728,0,0.0014
219729,0,0.0021
219730,0,0.0136
219731,0,0.0145
219732,0,0.0072
219733,0,0.0076
219734,0,0.0007
219735,0,0.0042
219736,0,0.0193
219737,0,0.0067
219738,0,0.0011
219739,0,0.0023
219740,0,0.0003
219741,0,0.0021
219742,0,0.0049
219743,0,0.004
219744,0,0.0014
219745,0,0.0022
219746,0,0.0047
219747,0,0.004
219748,0,0.0031
219749,0,0.004
219750,0,0.001
219751,0,0.0093
219752,0,0.0011
219753,0,0.0025
219754,0,0.0052
219755,0,0.0014
219756,0,0.0008
219757,0,0.0027
219758,0,0.0032
219759,0,0.0022
219760,0,0.0044
219761,0,0.0006
219762,0,0.0006
219763,0,0.0046
219764,0,0.0006
219765,0,0.0008
219766,0,0.0014
219767,0,0.0007
219768,0,0.0025
219769,0,0.002
219770,0,0.0013
219771,0,0.0152
219772,0,0.0011
219773,0,0.0051
219774,0,0.0072
219775,0,0.0021
219776,0,0.0032
219777,0,0.0001
219778,0,0.002
219779,0,0.0024
219780,0,0.0005
219781,0,0.0015
219782,0,0.0016
219783,0,0.0014
219784,0,0.0027
219785,0,0.0018
219786,0,0.0027
219787,0,0.0004
219788,0,0.0032
219789,0,0.0004
219790,0,0.0012
219791,0,0.0019
219792,0,0.0057
219793,0,0.0033
219794,0,0.0006
219795,0,0.0032
219796,0,0.0014
219797,0,0.0031
219798,0,0.0022
219799,0,0.0009
219800,0,0.0021
219801,0,0.0026
219802,0,0.0012
219803,0,0.0004
219804,0,0.0113
219805,0,0.0032
219806,0,0.0045
219807,0,0.0025
219808,0,0.0008
219809,0,0.0013
219810,0,0.002
219811,0,0.0038
219812,0,0.002
219813,0,0.0008
219814,0,0.0009
219815,0,0.0012
219816,0,0.0005
219817,0,0.0039
219818,0,0.0047
219819,0,0.002
219820,0,0.0006
219821,0,0.0029
219822,0,0.0024
219823,0,0.012
219824,0,0.0052
219825,0,0.002
219826,0,0.0034
219827,0,0.0025
219828,0,0.0003
219829,0,0.0033
219830,0,0.0031
219831,0,0.0067
219832,0,0.0014
219833,0,0.0052
219834,0,0.0038
219835,0,0.0066
219836,0,0.0066
219837,0,0.0015
219838,0,0.0054
219839,0,0.0023
219840,0,0.0013
219841,0,0.0007
219842,0,0.0017
219843,0,0.0026
219844,0,0.0015
219845,0,0.001
219846,0,0.0034
219847,0,0.0008
219848,0,0.0017
219849,0,0.0056
219850,0,0.0013
219851,0,0.0019
219852,0,0.0039
219853,0,0.0039
219854,0,0.0033
219855,0,0.0093
219856,0,0.001
219857,0,0.0057
219858,0,0.0019
219859,0,0.0027
219860,0,0.0028
219861,0,0.0002
219862,1,0.9939
219863,0,0.0045
219864,0,0.0012
219865,0,0.0033
219866,0,0.0016
219867,0,0.0014
219868,0,0.0021
219869,0,0.0034
219870,0,0.0027
219871,0,0.003
219872,0,0.0009
219873,0,0.0066
219874,0,0.0024
219875,0,0.0017
219876,0,0.0035
219877,0,0.0009
219878,0,0.0013
219879,0,0.0011
219880,0,0.0026
219881,0,0.002
219882,0,0.002
219883,0,0.0038
219884,0,0.002
219885,0,0.0026
219886,0,0.0005
219887,0,0.0024
219888,0,0.0023
219889,0,0.0035
219890,0,0.0033
219891,0,0.0012
219892,0,0.0056
219893,0,0.0047
219894,0,0.0019
219895,0,0.0019
219896,0,0.0065
219897,0,0.001
219898,0,0.0051
219899,0,0.0014
219900,0,0.0046
219901,0,0.0025
219902,0,0.0013
219903,0,0.0068
219904,0,0.0017
219905,0,0.0008
219906,0,0.0064
219907,0,0.0007
219908,0,0.0014
219909,0,0.0132
219910,0,0.001
219911,0,0.0044
219912,0,0.003
219913,0,0.0022
219914,0,0.0049
219915,0,0.0153
219916,0,0.0064
219917,0,0.0017
219918,0,0.0035
219919,0,0.0016
219920,0,0.0057
219921,0,0.0054
219922,0,0.0024
219923,0,0.0031
219924,0,0.0017
219925,0,0.0057
219926,0,0.0019
219927,0,0.0008
219928,0,0.0028
219929,0,0.0062
219930,0,0.0022
219931,0,0.0051
219932,0,0.0017
219933,0,0.0013
219934,0,0.0023
219935,0,0.0008
219936,0,0.0021
219937,0,0.001
219938,0,0.0003
219939,0,0.003
219940,0,0.0025
219941,0,0.0033
219942,0,0.0063
219943,0,0.0032
219944,0,0.0003
219945,0,0.0103
219946,0,0.0024
219947,0,0.0025
219948,0,0.0024
219949,0,0.0043
219950,0,0.0021
219951,0,0.0014
219952,0,0.0119
219953,0,0.0032
219954,0,0.003
219955,0,0.0009
219956,0,0.0011
219957,0,0.002
219958,0,0.0028
219959,0,0.0032
219960,0,0.003
219961,0,0.0026
219962,0,0.0024
219963,0,0.0079
219964,0,0.0017
219965,0,0.0049
219966,0,0.0017
219967,0,0.0011
219968,0,0.0036
219969,0,0.003
219970,0,0.0004
219971,0,0.003
219972,0,0.0099
219973,0,0.0037
219974,0,0.005
219975,0,0.0014
219976,0,0.0007
219977,0,0.0027
219978,0,0.0007
219979,0,0.0013
219980,0,0.0007
219981,0,0.0026
219982,0,0.0076
219983,0,0.0019
219984,0,0.0016
219985,0,0.0014
219986,0,0.0011
219987,0,0.0011
219988,0,0.0046
219989,0,0.0118
219990,0,0.0011
219991,0,0.0005
219992,0,0.001
219993,0,0.0024
219994,0,0.0025
219995,0,0.0029
219996,0,0.0042
219997,0,0.0101
219998,0,0.0026
219999,0,0.0022
220000,0,0.0045
220001,0,0.0045
220002,0,0.0013
220003,0,0.001
220004,0,0.0048
220005,0,0.0031
220006,0,0.0041
220007,0,0.0009
220008,0,0.002
220009,0,0.0234
220010,0,0.0035
220011,0,0.0112
220012,0,0.0027
220013,0,0.0008
220014,0,0.0004
220015,0,0.0094
220016,0,0.0006
220017,0,0.0012
220018,0,0.0022
220019,0,0.0069
220020,0,0.0018
220021,0,0.0088
220022,0,0.0047
220023,0,0.0011
220024,0,0.0015
220025,0,0.0019
220026,0,0.0019
220027,0,0.0018
220028,0,0.0032
220029,0,0.005
220030,0,0.0107
220031,0,0.0023
220032,0,0.0044
220033,0,0.0008
220034,0,0.0011
220035,0,0.0005
220036,0,0.0018
220037,0,0.0017
220038,0,0.002
220039,0,0.0012
220040,0,0.0014
220041,0,0.0044
220042,1,0.9979
220043,0,0.0053
220044,0,0.0038
220045,0,0.0015
220046,0,0.0064
220047,0,0.0075
220048,0,0.0004
220049,0,0.0018
220050,0,0.0016
220051,0,0.0031
220052,0,0.0017
220053,0,0.0037
220054,0,0.0015
220055,0,0.0055
220056,0,0.0012
220057,0,0.0011
220058,0,0.003
220059,0,0.0023
220060,0,0.0082
220061,0,0.0022
220062,0,0.0031
220063,0,0.0012
220064,0,0.0041
220065,0,0.0017
220066,0,0.0019
220067,0,0.0008
220068,0,0.0019
220069,0,0.0017
220070,0,0.0004
220071,0,0.001
220072,1,0.995
220073,0,0.0008
220074,0,0.0028
220075,0,0.0026
220076,0,0.0014
220077,0,0.0008
220078,0,0.0018
220079,0,0.006
220080,0,0.0014
220081,0,0.0022
220082,0,0.0016
220083,0,0.0156
220084,1,0.9957
220085,0,0.001
220086,0,0.006
220087,0,0.0024
220088,0,0.003
220089,0,0.0027
220090,0,0.0043
220091,0,0.0015
220092,0,0.0019
220093,0,0.0037
220094,0,0.0056
220095,0,0.0026
220096,0,0.0014
220097,0,0.0013
220098,0,0.002
220099,0,0.0026
220100,0,0.0009
220101,0,0.0012
220102,0,0.0005
220103,0,0.0022
220104,0,0.001
220105,0,0.002
220106,0,0.0007
220107,0,0.0016
220108,0,0.0085
220109,0,0.0017
220110,0,0.0043
220111,0,0.0036
220112,0,0.0014
220113,0,0.0006
220114,0,0.0004
220115,0,0.001
220116,0,0.0014
220117,0,0.0033
220118,0,0.0016
220119,0,0.0011
220120,0,0.0015
220121,0,0.005
220122,0,0.0066
220123,0,0.0016
220124,0,0.0012
220125,0,0.0002
220126,0,0.0003
220127,0,0.0004
220128,0,0.0012
220129,0,0.0015
220130,0,0.0014
220131,0,0.0007
220132,0,0.0054
220133,0,0.0004
220134,0,0.0032
220135,0,0.0042
220136,0,0.0028
220137,0,0.0019
220138,0,0.0007
220139,0,0.0036
220140,0,0.0012
220141,0,0.0028
220142,0,0.0065
220143,0,0.0023
220144,0,0.0038
220145,0,0.0018
220146,0,0.0008
220147,0,0.0046
220148,0,0.0026
220149,0,0.0018
220150,0,0.0009
220151,0,0.0029
220152,0,0.0095
220153,0,0.0065
220154,0,0.0242
220155,0,0.0019
220156,0,0.0031
220157,0,0.0015
220158,0,0.0018
220159,0,0.0015
220160,0,0.0035
220161,0,0.0029
220162,0,0.0009
220163,0,0.0125
220164,0,0.0018
220165,0,0.0006
220166,0,0.0025
220167,0,0.0015
220168,0,0.0041
220169,0,0.0036
220170,1,1.0
220171,0,0.0016
220172,0,0.0024
220173,0,0.0018
220174,0,0.0013
220175,0,0.0036
220176,0,0.0074
220177,0,0.0022
220178,0,0.0012
220179,0,0.0041
220180,0,0.0038
220181,0,0.001
220182,0,0.0269
220183,0,0.0086
220184,0,0.0018
220185,0,0.0027
220186,0,0.0281
220187,0,0.006
220188,0,0.0069
220189,0,0.0021
220190,0,0.0024
220191,0,0.0041
220192,0,0.0147
220193,0,0.0013
220194,0,0.0047
220195,0,0.0028
220196,0,0.002
220197,0,0.0004
220198,0,0.0008
220199,0,0.0009
220200,0,0.0079
220201,0,0.0011
220202,0,0.0066
220203,0,0.0092
220204,0,0.0032
220205,0,0.0019
220206,0,0.0013
220207,0,0.0015
220208,0,0.0046
220209,0,0.0031
220210,0,0.0062
220211,0,0.0084
220212,0,0.0014
220213,0,0.0035
220214,0,0.0007
220215,0,0.0029
220216,0,0.0021
220217,0,0.0015
220218,0,0.0005
220219,0,0.0007
220220,0,0.0026
220221,0,0.0054
220222,0,0.0044
220223,0,0.0029
220224,0,0.0005
220225,0,0.0009
220226,0,0.001
220227,0,0.0023
220228,0,0.0012
220229,0,0.0018
220230,0,0.0272
220231,0,0.0017
220232,0,0.0015
220233,1,0.969
220234,0,0.0054
220235,0,0.0019
220236,0,0.0035
220237,0,0.0009
220238,0,0.0012
220239,0,0.008
220240,0,0.015
220241,0,0.0017
220242,0,0.004
220243,0,0.0012
220244,0,0.0007
220245,0,0.0048
220246,0,0.0026
220247,0,0.0033
220248,0,0.0015
220249,0,0.0015
220250,0,0.0025
220251,0,0.0016
220252,0,0.0063
220253,0,0.0024
220254,0,0.005
220255,0,0.0029
220256,0,0.0123
220257,0,0.0135
220258,0,0.0012
220259,0,0.0015
220260,0,0.003
220261,0,0.0015
220262,0,0.0018
220263,0,0.0026
220264,0,0.0041
220265,0,0.0022
220266,0,0.0072
220267,0,0.0085
220268,0,0.003
220269,0,0.0015
220270,1,0.9981
220271,0,0.0008
220272,0,0.0032
220273,0,0.0016
220274,0,0.0029
220275,0,0.0072
220276,0,0.0037
220277,0,0.0017
220278,0,0.0021
220279,0,0.0054
220280,0,0.0016
220281,0,0.0033
220282,0,0.0011
220283,0,0.0019
220284,0,0.0018
220285,0,0.0004
220286,0,0.0023
220287,0,0.0008
220288,0,0.0131
220289,0,0.0114
220290,0,0.0022
220291,0,0.0033
220292,0,0.0004
220293,0,0.0003
220294,0,0.0023
220295,0,0.0106
220296,0,0.0018
220297,0,0.0032
220298,0,0.0083
220299,0,0.0016
220300,0,0.0012
220301,0,0.0014
220302,0,0.001
220303,0,0.0018
220304,0,0.0045
220305,0,0.0008
220306,0,0.003
220307,0,0.003
220308,0,0.0019
220309,0,0.0065
220310,0,0.0026
220311,0,0.0023
220312,0,0.0017
220313,0,0.0012
220314,0,0.0015
220315,0,0.0025
220316,0,0.0034
220317,0,0.0019
220318,0,0.0063
220319,0,0.001
220320,0,0.0033
220321,0,0.0009
220322,0,0.0131
220323,0,0.0053
220324,0,0.0008
220325,0,0.001
220326,0,0.0007
220327,0,0.0021
220328,0,0.0014
220329,0,0.0037
220330,0,0.0044
220331,0,0.0046
220332,0,0.0022
220333,0,0.0027
220334,0,0.0008
220335,0,0.0019
220336,0,0.0024
220337,0,0.0028
220338,0,0.0009
220339,0,0.0013
220340,0,0.0022
220341,0,0.0027
220342,0,0.0029
220343,0,0.0008
220344,0,0.0028
220345,0,0.0005
220346,0,0.0043
220347,0,0.0028
220348,0,0.0035
220349,0,0.0058
220350,0,0.0022
220351,0,0.0052
220352,0,0.0007
220353,0,0.0018
220354,0,0.0004
220355,0,0.0026
220356,0,0.0004
220357,0,0.0011
220358,0,0.0012
220359,0,0.0024
220360,0,0.0027
220361,0,0.0025
220362,0,0.0025
220363,0,0.0023
220364,0,0.0009
220365,0,0.0211
220366,0,0.0016
220367,0,0.0011
220368,0,0.0028
220369,0,0.0015
220370,0,0.0008
220371,0,0.0041
220372,0,0.004
220373,0,0.0055
220374,0,0.0011
220375,0,0.0024
220376,0,0.0037
220377,0,0.0153
220378,0,0.003
220379,0,0.0011
220380,0,0.0012
220381,0,0.0103
220382,0,0.0012
220383,0,0.0022
220384,0,0.0008
220385,0,0.0014
220386,0,0.0004
220387,0,0.0036
220388,0,0.0043
220389,0,0.0008
220390,0,0.0045
220391,0,0.0025
220392,0,0.0005
220393,0,0.0165
220394,0,0.0059
220395,0,0.0019
220396,0,0.0015
220397,0,0.0043
220398,0,0.0006
220399,0,0.0031
220400,0,0.0017
220401,0,0.002
220402,0,0.0036
220403,0,0.0081
220404,0,0.0056
220405,0,0.0116
220406,0,0.0044
220407,0,0.002
220408,0,0.0012
220409,0,0.0017
220410,0,0.0014
220411,0,0.0034
220412,0,0.0065
220413,0,0.0038
220414,0,0.004
220415,0,0.0071
220416,0,0.0009
220417,0,0.001
220418,0,0.0017
220419,0,0.0005
220420,0,0.002
220421,0,0.0009
220422,0,0.0011
220423,0,0.0027
220424,0,0.0103
220425,0,0.0015
220426,0,0.0008
220427,0,0.0035
220428,0,0.0025
220429,0,0.0018
220430,0,0.0028
220431,0,0.0029
220432,0,0.001
220433,0,0.0015
220434,0,0.0012
220435,0,0.0019
220436,0,0.0014
220437,0,0.0009
220438,0,0.0022
220439,0,0.0002
220440,0,0.0026
220441,0,0.0019
220442,0,0.0022
220443,0,0.0024
220444,0,0.0075
220445,0,0.0057
220446,0,0.0053
220447,0,0.0016
220448,0,0.0008
220449,0,0.0018
220450,0,0.0009
220451,0,0.0038
220452,0,0.0008
220453,0,0.0069
220454,0,0.0049
220455,0,0.0052
220456,0,0.0006
220457,0,0.0021
220458,0,0.0072
220459,0,0.0022
220460,0,0.0027
220461,0,0.0032
220462,0,0.0009
220463,0,0.0041
220464,0,0.0017
220465,0,0.0012
220466,0,0.0309
220467,0,0.0039
220468,0,0.0055
220469,0,0.0026
220470,0,0.0039
220471,0,0.0033
220472,0,0.002
220473,0,0.004
220474,0,0.0079
220475,0,0.0009
220476,0,0.0032
220477,0,0.0102
220478,0,0.0094
220479,0,0.0016
220480,0,0.0014
220481,0,0.0025
220482,0,0.0058
220483,0,0.0052
220484,0,0.0055
220485,0,0.0023
220486,0,0.0015
220487,0,0.0023
220488,0,0.0019
220489,0,0.0052
220490,0,0.0065
220491,0,0.0017
220492,0,0.0049
220493,0,0.0026
220494,0,0.0019
220495,0,0.0094
220496,0,0.0044
220497,0,0.0053
220498,0,0.0009
220499,0,0.002
220500,0,0.0044
220501,0,0.0027
220502,0,0.0016
220503,0,0.0007
220504,0,0.0032
220505,0,0.0007
220506,0,0.007
220507,0,0.0007
220508,0,0.0023
220509,0,0.0355
220510,0,0.0009
220511,0,0.0036
220512,0,0.4381
220513,0,0.0104
220514,0,0.0043
220515,0,0.0004
220516,0,0.0011
220517,0,0.001
220518,0,0.0039
220519,0,0.0087
220520,0,0.0056
220521,0,0.0048
220522,0,0.0009
220523,0,0.0016
220524,0,0.0303
220525,0,0.0009
220526,0,0.0015
220527,0,0.002
220528,0,0.0006
220529,0,0.0007
220530,0,0.0029
220531,0,0.0039
220532,0,0.0022
220533,0,0.006
220534,0,0.0026
220535,0,0.0011
220536,0,0.0013
220537,0,0.009
220538,0,0.0057
220539,0,0.002
220540,0,0.0015
220541,0,0.001
220542,0,0.0037
220543,0,0.0009
220544,0,0.0031
220545,0,0.0014
220546,0,0.0003
220547,0,0.0068
220548,0,0.0017
220549,0,0.0032
220550,0,0.0025
220551,0,0.0024
220552,0,0.0004
220553,0,0.0021
220554,0,0.0038
220555,0,0.0129
220556,0,0.0047
220557,0,0.0019
220558,0,0.0024
220559,0,0.0018
220560,0,0.0037
220561,0,0.0036
220562,0,0.0028
220563,0,0.0013
220564,0,0.001
220565,0,0.0379
220566,0,0.0055
220567,0,0.0012
220568,0,0.0004
220569,0,0.0056
220570,0,0.0033
220571,0,0.0018
220572,0,0.0049
220573,0,0.0016
220574,0,0.0017
220575,0,0.0019
220576,0,0.0006
220577,0,0.0012
220578,0,0.0112
220579,0,0.0063
220580,0,0.0029
220581,0,0.0034
220582,0,0.0013
220583,1,0.9909
220584,0,0.0007
220585,0,0.0062
220586,0,0.0024
220587,0,0.0078
220588,0,0.0013
220589,0,0.0068
220590,0,0.001
220591,0,0.0037
220592,0,0.0037
220593,0,0.0077
220594,0,0.0075
220595,0,0.0021
220596,0,0.005
220597,0,0.004
220598,0,0.0007
220599,0,0.0023
220600,0,0.0039
220601,0,0.0035
220602,0,0.0033
220603,0,0.0013
220604,0,0.0008
220605,0,0.0004
220606,0,0.0015
220607,0,0.0015
220608,0,0.0025
220609,0,0.0066
220610,0,0.0012
220611,0,0.0027
220612,0,0.0006
220613,0,0.0071
220614,0,0.0016
220615,0,0.0031
220616,0,0.0022
220617,0,0.001
220618,0,0.001
220619,0,0.0072
220620,0,0.0008
220621,0,0.0032
220622,0,0.0011
220623,0,0.002
220624,0,0.0026
220625,0,0.0015
220626,0,0.0012
220627,0,0.003
220628,0,0.0017
220629,0,0.0042
220630,0,0.0004
220631,0,0.0007
220632,0,0.0069
220633,0,0.0022
220634,0,0.0054
220635,0,0.0017
220636,0,0.001
220637,0,0.0006
220638,0,0.0017
220639,0,0.0008
220640,0,0.007
220641,0,0.0013
220642,0,0.0029
220643,0,0.0153
220644,0,0.0023
220645,0,0.0008
220646,0,0.0022
220647,0,0.0011
220648,0,0.0036
220649,0,0.0015
220650,0,0.0041
220651,0,0.0004
220652,0,0.0048
220653,0,0.0024
220654,0,0.0026
220655,0,0.0018
220656,0,0.0008
220657,0,0.0025
220658,0,0.0015
220659,0,0.0082
220660,0,0.0047
220661,0,0.0028
220662,0,0.0007
220663,0,0.0008
220664,0,0.0012
220665,0,0.0017
220666,0,0.0015
220667,0,0.0034
220668,0,0.0014
220669,0,0.0059
220670,0,0.006
220671,0,0.002
220672,0,0.0012
220673,0,0.0027
220674,0,0.0063
220675,0,0.0807
220676,0,0.004
220677,0,0.0041
220678,0,0.0032
220679,0,0.0013
220680,0,0.0011
220681,0,0.0014
220682,0,0.0005
220683,0,0.0146
220684,0,0.0044
220685,0,0.0026
220686,0,0.0025
220687,0,0.0032
220688,0,0.0011
220689,0,0.0046
220690,0,0.0039
220691,0,0.0011
220692,0,0.002
220693,0,0.0087
220694,0,0.0026
220695,0,0.0009
220696,0,0.0027
220697,0,0.0008
220698,0,0.0338
220699,0,0.0026
220700,0,0.0009
220701,0,0.0245
220702,0,0.0036
220703,0,0.0018
220704,0,0.001
220705,0,0.003
220706,0,0.0016
220707,0,0.0011
220708,0,0.0271
220709,0,0.009
220710,0,0.0007
220711,0,0.0025
220712,0,0.0011
220713,0,0.001
220714,0,0.0054
220715,0,0.0138
220716,0,0.0065
220717,0,0.0024
220718,0,0.0062
220719,0,0.0023
220720,0,0.0064
220721,0,0.0014
220722,0,0.0008
220723,0,0.0013
220724,1,0.9997
220725,0,0.0007
220726,0,0.0005
220727,0,0.0078
220728,0,0.0036
220729,0,0.0006
220730,0,0.0011
220731,0,0.0014
220732,0,0.0018
220733,0,0.0045
220734,0,0.0115
220735,0,0.0007
220736,0,0.0069
220737,0,0.0026
220738,0,0.0019
220739,0,0.0039
220740,0,0.0023
220741,0,0.0013
220742,0,0.0015
220743,0,0.0077
220744,0,0.001
220745,0,0.0024
220746,0,0.0017
220747,0,0.0029
220748,0,0.0018
220749,0,0.0039
220750,0,0.0045
220751,0,0.0017
220752,0,0.0009
220753,0,0.002
220754,0,0.002
220755,0,0.0398
220756,0,0.0013
220757,0,0.0012
220758,0,0.0008
220759,0,0.0008
220760,0,0.0016
220761,0,0.0026
220762,0,0.002
220763,0,0.0016
220764,0,0.0031
220765,0,0.0179
220766,0,0.002
220767,0,0.0012
220768,0,0.0006
220769,0,0.0037
220770,0,0.0006
220771,0,0.0006
220772,0,0.0015
220773,0,0.0105
220774,1,1.0
220775,0,0.001
220776,0,0.0054
220777,0,0.0011
220778,0,0.0048
220779,0,0.0013
220780,0,0.0025
220781,0,0.0018
220782,0,0.0033
220783,0,0.0036
220784,0,0.0033
220785,0,0.001
220786,0,0.0018
220787,0,0.0033
220788,0,0.0022
220789,0,0.0004
220790,0,0.0014
220791,0,0.0021
220792,0,0.0012
220793,0,0.002
220794,0,0.0017
220795,0,0.0024
220796,0,0.0012
220797,0,0.0046
220798,0,0.0045
220799,0,0.0008
220800,0,0.0021
220801,0,0.0113
220802,0,0.0012
220803,0,0.0019
220804,0,0.0069
220805,0,0.0058
220806,0,0.0097
220807,0,0.0068
220808,0,0.0021
220809,0,0.0348
220810,0,0.002
220811,0,0.0012
220812,0,0.0067
220813,0,0.0167
220814,0,0.0021
220815,0,0.0016
220816,0,0.0038
220817,0,0.0013
220818,0,0.0014
220819,0,0.0013
220820,0,0.0061
220821,0,0.0063
220822,0,0.0026
220823,0,0.002
220824,0,0.0039
220825,0,0.0015
220826,0,0.0041
220827,0,0.0021
220828,0,0.0014
220829,0,0.009
220830,0,0.0027
220831,0,0.0006
220832,0,0.0014
220833,0,0.0081
220834,0,0.0029
220835,0,0.0036
220836,0,0.0054
220837,0,0.0049
220838,0,0.0013
220839,0,0.0009
220840,0,0.0014
220841,0,0.0004
220842,0,0.0017
220843,0,0.0009
220844,0,0.002
220845,0,0.003
220846,0,0.0031
220847,0,0.0019
220848,0,0.002
220849,0,0.0055
220850,0,0.0036
220851,0,0.0067
220852,0,0.0023
220853,0,0.0033
220854,0,0.0061
220855,0,0.0086
220856,0,0.0158
220857,0,0.0009
220858,0,0.0015
220859,0,0.0013
220860,0,0.0012
220861,0,0.002
220862,0,0.0017
220863,0,0.0014
220864,0,0.005
220865,0,0.0236
220866,0,0.0006
220867,0,0.0013
220868,0,0.0018
220869,0,0.0039
220870,0,0.0013
220871,0,0.0015
220872,0,0.0007
220873,0,0.0282
220874,0,0.0009
220875,0,0.002
220876,0,0.0022
220877,0,0.0037
220878,0,0.0005
220879,0,0.0012
220880,0,0.0016
220881,0,0.0032
220882,0,0.0017
220883,0,0.0101
220884,0,0.0008
220885,0,0.0032
220886,0,0.0005
220887,0,0.0041
220888,0,0.0056
220889,0,0.0033
220890,0,0.0018
220891,0,0.0006
220892,0,0.0039
220893,0,0.0003
220894,0,0.0016
220895,0,0.0011
220896,0,0.0023
220897,0,0.0011
220898,0,0.0029
220899,0,0.0082
220900,0,0.0009
220901,0,0.0099
220902,0,0.0006
220903,0,0.0016
220904,0,0.0012
220905,0,0.0089
220906,0,0.0036
220907,0,0.0055
220908,0,0.0014
220909,0,0.0055
220910,0,0.0008
220911,0,0.0051
220912,0,0.0051
220913,0,0.0021
220914,0,0.004
220915,0,0.0165
220916,0,0.0003
220917,0,0.0051
220918,0,0.0017
220919,0,0.0025
220920,0,0.0012
220921,0,0.0013
220922,0,0.0028
220923,0,0.002
220924,0,0.0011
220925,0,0.0024
220926,0,0.0059
220927,0,0.0047
220928,0,0.0031
220929,0,0.0028
220930,0,0.0029
220931,0,0.0012
220932,0,0.0059
220933,0,0.0063
220934,0,0.0025
220935,0,0.0048
220936,0,0.006
220937,0,0.0063
220938,0,0.0018
220939,0,0.0077
220940,0,0.0017
220941,0,0.0048
220942,0,0.0009
220943,0,0.0008
220944,0,0.0016
220945,0,0.0054
220946,0,0.0018
220947,0,0.0021
220948,0,0.0038
220949,0,0.0022
220950,0,0.0085
220951,0,0.0013
220952,0,0.0012
220953,0,0.0007
220954,0,0.0042
220955,0,0.0012
220956,0,0.0063
220957,0,0.0023
220958,0,0.0021
220959,0,0.0007
220960,0,0.0018
220961,0,0.0012
220962,0,0.0012
220963,0,0.003
220964,0,0.0037
220965,0,0.0011
220966,0,0.0008
220967,0,0.0006
220968,0,0.0022
220969,0,0.0005
220970,0,0.0132
220971,0,0.0012
220972,0,0.0052
220973,0,0.0033
220974,0,0.002
220975,0,0.0008
220976,0,0.0011
220977,0,0.0049
220978,0,0.0007
220979,0,0.0027
220980,0,0.0013
220981,0,0.0072
220982,0,0.0017
220983,0,0.0055
220984,0,0.0042
220985,0,0.0015
220986,0,0.0035
220987,0,0.0031
220988,0,0.0015
220989,0,0.0035
220990,0,0.002
220991,0,0.0012
220992,0,0.0018
220993,0,0.0016
220994,0,0.0047
220995,0,0.0012
220996,0,0.0009
220997,0,0.0018
220998,0,0.0012
220999,0,0.0094
221000,0,0.0004
221001,0,0.0005
221002,0,0.002
221003,0,0.0014
221004,0,0.0036
221005,0,0.0091
221006,0,0.0101
221007,0,0.0041
221008,0,0.0054
221009,0,0.0016
221010,0,0.0066
221011,0,0.0121
221012,0,0.0026
221013,0,0.0028
221014,0,0.008
221015,0,0.0023
221016,0,0.0025
221017,0,0.0011
221018,0,0.0009
221019,0,0.0017
221020,0,0.002
221021,0,0.0025
221022,0,0.001
